SummaryLevel,State,StateFIPS,GEOID,AreaName,B18101_001,B18101_002,B18101_003,B18101_004,B18101_005,B18101_006,B18101_007,B18101_008,B18101_009,B18101_010,B18101_011,B18101_012,B18101_013,B18101_014,B18101_015,B18101_016,B18101_017,B18101_018,B18101_019,B18101_020,B18101_021,B18101_022,B18101_023,B18101_024,B18101_025,B18101_026,B18101_027,B18101_028,B18101_029,B18101_030,B18101_031,B18101_032,B18101_033,B18101_034,B18101_035,B18101_036,B18101_037,B18101_038,B18101_039,B18101A_001,B18101A_002,B18101A_003,B18101A_004,B18101A_005,B18101A_006,B18101A_007,B18101A_008,B18101A_009,B18101A_010,B18101B_001,B18101B_002,B18101B_003,B18101B_004,B18101B_005,B18101B_006,B18101B_007,B18101B_008,B18101B_009,B18101B_010,B18101C_001,B18101C_002,B18101C_003,B18101C_004,B18101C_005,B18101C_006,B18101C_007,B18101C_008,B18101C_009,B18101C_010,B18101D_001,B18101D_002,B18101D_003,B18101D_004,B18101D_005,B18101D_006,B18101D_007,B18101D_008,B18101D_009,B18101D_010,B18101E_001,B18101E_002,B18101E_003,B18101E_004,B18101E_005,B18101E_006,B18101E_007,B18101E_008,B18101E_009,B18101E_010,B18101F_001,B18101F_002,B18101F_003,B18101F_004,B18101F_005,B18101F_006,B18101F_007,B18101F_008,B18101F_009,B18101F_010,B18101G_001,B18101G_002,B18101G_003,B18101G_004,B18101G_005,B18101G_006,B18101G_007,B18101G_008,B18101G_009,B18101G_010,B18101H_001,B18101H_002,B18101H_003,B18101H_004,B18101H_005,B18101H_006,B18101H_007,B18101H_008,B18101H_009,B18101H_010,B18101I_001,B18101I_002,B18101I_003,B18101I_004,B18101I_005,B18101I_006,B18101I_007,B18101I_008,B18101I_009,B18101I_010,B18102_001,B18102_002,B18102_003,B18102_004,B18102_005,B18102_006,B18102_007,B18102_008,B18102_009,B18102_010,B18102_011,B18102_012,B18102_013,B18102_014,B18102_015,B18102_016,B18102_017,B18102_018,B18102_019,B18102_020,B18102_021,B18102_022,B18102_023,B18102_024,B18102_025,B18102_026,B18102_027,B18102_028,B18102_029,B18102_030,B18102_031,B18102_032,B18102_033,B18102_034,B18102_035,B18102_036,B18102_037,B18102_038,B18102_039,B18103_001,B18103_002,B18103_003,B18103_004,B18103_005,B18103_006,B18103_007,B18103_008,B18103_009,B18103_010,B18103_011,B18103_012,B18103_013,B18103_014,B18103_015,B18103_016,B18103_017,B18103_018,B18103_019,B18103_020,B18103_021,B18103_022,B18103_023,B18103_024,B18103_025,B18103_026,B18103_027,B18103_028,B18103_029,B18103_030,B18103_031,B18103_032,B18103_033,B18103_034,B18103_035,B18103_036,B18103_037,B18103_038,B18103_039,B18104_001,B18104_002,B18104_003,B18104_004,B18104_005,B18104_006,B18104_007,B18104_008,B18104_009,B18104_010,B18104_011,B18104_012,B18104_013,B18104_014,B18104_015,B18104_016,B18104_017,B18104_018,B18104_019,B18104_020,B18104_021,B18104_022,B18104_023,B18104_024,B18104_025,B18104_026,B18104_027,B18104_028,B18104_029,B18104_030,B18104_031,B18104_032,B18104_033,B18105_001,B18105_002,B18105_003,B18105_004,B18105_005,B18105_006,B18105_007,B18105_008,B18105_009,B18105_010,B18105_011,B18105_012,B18105_013,B18105_014,B18105_015,B18105_016,B18105_017,B18105_018,B18105_019,B18105_020,B18105_021,B18105_022,B18105_023,B18105_024,B18105_025,B18105_026,B18105_027,B18105_028,B18105_029,B18105_030,B18105_031,B18105_032,B18105_033,B18106_001,B18106_002,B18106_003,B18106_004,B18106_005,B18106_006,B18106_007,B18106_008,B18106_009,B18106_010,B18106_011,B18106_012,B18106_013,B18106_014,B18106_015,B18106_016,B18106_017,B18106_018,B18106_019,B18106_020,B18106_021,B18106_022,B18106_023,B18106_024,B18106_025,B18106_026,B18106_027,B18106_028,B18106_029,B18106_030,B18106_031,B18106_032,B18106_033,B18107_001,B18107_002,B18107_003,B18107_004,B18107_005,B18107_006,B18107_007,B18107_008,B18107_009,B18107_010,B18107_011,B18107_012,B18107_013,B18107_014,B18107_015,B18107_016,B18107_017,B18107_018,B18107_019,B18107_020,B18107_021,B18107_022,B18107_023,B18107_024,B18107_025,B18107_026,B18107_027,B18135_001,B18135_002,B18135_003,B18135_004,B18135_005,B18135_006,B18135_007,B18135_008,B18135_009,B18135_010,B18135_011,B18135_012,B18135_013,B18135_014,B18135_015,B18135_016,B18135_017,B18135_018,B18135_019,B18135_020,B18135_021,B18135_022,B18135_023,B18135_024,B18135_025,B18135_026,B18135_027,B18135_028,B18135_029,B18135_030,B18135_031,B18135_032,B18135_033,B18135_034,B18140_001,B18140_002,B18140_003,B18140_004,B18140_005,B18140_006,B18140_007,C18108_001,C18108_002,C18108_003,C18108_004,C18108_005,C18108_006,C18108_007,C18108_008,C18108_009,C18108_010,C18108_011,C18108_012,C18108_013,C18120_001,C18120_002,C18120_003,C18120_004,C18120_005,C18120_006,C18120_007,C18120_008,C18120_009,C18120_010,C18120_011,C18121_001,C18121_002,C18121_003,C18121_004,C18121_005,C18121_006,C18121_007,C18121_008,C18121_009,C18121_010,C18130_001,C18130_002,C18130_003,C18130_004,C18130_005,C18130_006,C18130_007,C18130_008,C18130_009,C18130_010,C18130_011,C18130_012,C18130_013,C18130_014,C18130_015,C18130_016,C18130_017,C18130_018,C18130_019,C18130_020,C18130_021,C18130_022,C18131_001,C18131_002,C18131_003,C18131_004,C18131_005,C18131_006,C18131_007,C18131_008,C18131_009,C18131_010,C18131_011,C18131_012,C18131_013,C18131_014,C18131_015,C18131_016
40,AL,01,04000US01,Alabama,4761291,2288427,148910,926,147984,413187,30577,382610,523488,44158,479330,888904,163786,725118,197762,66855,130907,116176,61339,54837,2472864,143837,789,143048,397394,19574,377820,550342,37812,512530,972831,179162,793669,231560,71365,160195,176900,101249,75651,3280011,692774,30458,662316,2009949,276466,1733483,577288,235515,341773,1249755,326537,17600,308937,792588,132430,660158,130630,58896,71734,23501,4961,201,4760,15865,3982,11883,2675,1617,1058,60392,14134,408,13726,41254,1727,39527,5004,1357,3647,1954,588,74,514,1268,368,900,98,65,33,61309,24694,762,23932,35610,1867,33743,1005,284,721,84369,39640,2363,37277,39031,8078,30953,5698,3074,2624,3161017,646910,28852,618058,1942080,272759,1669321,572027,233529,338498,190726,74590,2486,72104,109249,6427,102822,6887,2524,4363,4761291,2288427,148910,573,148337,413187,3236,409951,523488,5411,518077,888904,42436,846468,197762,33424,164338,116176,35010,81166,2472864,143837,512,143325,397394,2018,395376,550342,4778,545564,972831,24104,948727,231560,15970,215590,176900,35436,141464,4761291,2288427,148910,538,148372,413187,3979,409208,523488,7206,516282,888904,30073,858831,197762,10751,187011,116176,12752,103424,2472864,143837,412,143425,397394,3601,393793,550342,7244,543098,972831,33959,938872,231560,12576,218984,176900,22180,154720,4468544,2139517,413187,24533,388654,523488,28616,494872,888904,58643,830261,197762,15498,182264,116176,17019,99157,2329027,397394,13615,383779,550342,23117,527225,972831,65233,907598,231560,16262,215298,176900,32988,143912,4468544,2139517,413187,3682,409505,523488,11012,512476,888904,95827,793077,197762,36961,160801,116176,37081,79095,2329027,397394,3312,394082,550342,10488,539854,972831,122043,850788,231560,53094,178466,176900,76006,100894,4468544,2139517,413187,4875,408312,523488,5980,517508,888904,29708,859196,197762,11233,186529,116176,14951,101225,2329027,397394,3074,394320,550342,4735,545607,972831,35686,937145,231560,14689,216871,176900,32591,144309,3657963,1726330,523488,17445,506043,888904,53453,835451,197762,17902,179860,116176,25517,90659,1931633,550342,13311,537031,972831,68355,904476,231560,25698,205862,176900,61434,115466,4761291,1103328,51866,50630,19211,35024,1236,1051462,1013587,590617,461498,37875,2935565,424918,360021,197025,227206,64897,2510647,2064902,1886668,258679,445745,722398,300808,300307,183291,297700,501,421590,418926,285411,407674,2664,27990,20661,25579,16064,28978,35507,23325,4761291,1103328,39015,12851,1051462,2935565,219621,205297,2510647,722398,129838,170970,421590,2935565,2091111,1918289,117155,1801134,172822,23872,148950,844454,283891,560563,2935565,1416305,75747,1340558,700706,70333,630373,818554,278838,539716,4710457,1090244,50918,20013,30905,1039326,269369,769957,2897815,422615,123575,299040,2475200,379093,2096107,722398,300808,41065,259743,421590,35277,386313,4710457,381394,64065,317329,486998,120588,366410,512658,119215,393443,469432,94242,375190,2859975,376231,2483744
40,AK,02,04000US02,Alaska,712964,365170,27890,407,27483,68370,3689,64681,91720,5771,85949,143360,19526,123834,23889,8117,15772,9941,5740,4201,347794,26523,239,26284,64377,2128,62249,86556,5038,81518,135984,16644,119340,22438,6136,16302,11916,7057,4859,466973,102529,3344,99185,312040,29730,282310,52404,19021,33383,22327,5977,230,5747,14981,2085,12896,1369,547,822,101325,33058,1278,31780,60129,8560,51569,8138,4796,3342,43573,10726,268,10458,29011,2028,26983,3836,1666,2170,8644,3399,128,3271,4941,419,4522,304,169,135,9253,2640,48,2592,6217,631,5586,396,113,283,60869,28831,1167,27664,30301,3526,26775,1737,738,999,441815,93985,2927,91058,296853,28253,268600,50977,18358,32619,46062,17202,702,16500,26959,3081,23878,1901,791,1110,712964,365170,27890,248,27642,68370,507,67863,91720,1497,90223,143360,8911,134449,23889,5072,18817,9941,3726,6215,347794,26523,207,26316,64377,334,64043,86556,905,85651,135984,3702,132282,22438,1983,20455,11916,3066,8850,712964,365170,27890,213,27677,68370,487,67883,91720,819,90901,143360,3302,140058,23889,1286,22603,9941,1302,8639,347794,26523,126,26397,64377,333,64044,86556,885,85671,135984,2722,133262,22438,1294,21144,11916,2197,9719,658551,337280,68370,2836,65534,91720,3637,88083,143360,4952,138408,23889,1320,22569,9941,1628,8313,321271,64377,1449,62928,86556,3017,83539,135984,5988,129996,22438,1568,20870,11916,2654,9262,658551,337280,68370,237,68133,91720,1148,90572,143360,8623,134737,23889,3543,20346,9941,2893,7048,321271,64377,357,64020,86556,1386,85170,135984,9819,126165,22438,4425,18013,11916,5223,6693,658551,337280,68370,478,67892,91720,736,90984,143360,2867,140493,23889,1193,22696,9941,1466,8475,321271,64377,320,64057,86556,839,85717,135984,2914,133070,22438,1343,21095,11916,2625,9291,525804,268910,91720,1810,89910,143360,4675,138685,23889,1584,22305,9941,2004,7937,256894,86556,1969,84587,135984,5451,130533,22438,2235,20203,11916,4215,7701,712964,187160,6463,5912,2992,3713,551,180697,159659,107601,60257,21038,457620,46979,37208,21803,21505,9771,410641,322320,293542,44624,88321,68184,27050,26782,14524,26293,268,41134,40485,28419,38146,649,36778,31164,35313,26799,37189,45266,31215,712964,187160,5134,1329,180697,457620,27743,19236,410641,68184,12483,14567,41134,457620,361556,333449,20528,312921,28107,3528,24579,96064,22923,73141,457620,222321,12522,209799,157456,13614,143842,77843,20843,57000,708085,184156,6333,1294,5039,177823,25188,152635,455745,46913,8292,38621,408832,34848,373984,68184,27050,1663,25387,41134,1387,39747,708085,32023,4857,27166,40649,6392,34257,54442,10411,44031,53897,7813,46084,527074,50823,476251
40,AZ,04,04000US04,Arizona,6620233,3252267,222105,1623,220482,602621,36661,565960,763488,50520,712968,1176750,154171,1022579,290374,77202,213172,196929,93119,103810,3367966,212689,1647,211042,580034,21365,558669,753109,39524,713585,1251020,162483,1088537,326702,76756,249946,244412,118515,125897,5160341,1148748,41593,1107155,3054876,314856,2740020,956717,322659,634058,274282,77505,4038,73467,174500,20750,153750,22277,8910,13367,291173,91800,3609,88191,176273,23063,153210,23100,12453,10647,203610,42784,1137,41647,140130,6924,133206,20696,6304,14392,11975,3066,79,2987,8074,718,7356,835,273,562,460142,145967,5690,140277,289653,26245,263408,24522,10657,13865,218710,107579,5150,102429,100861,14142,86719,10270,4336,5934,3730005,651459,24536,626923,2217263,245819,1971444,861283,284219,577064,2016315,705507,26216,679291,1186278,103063,1083215,124530,51154,73376,6620233,3252267,222105,1055,221050,602621,4376,598245,763488,8772,754716,1176750,42743,1134007,290374,40751,249623,196929,57967,138962,3367966,212689,1192,211497,580034,4163,575871,753109,5649,747460,1251020,26373,1224647,326702,20967,305735,244412,48586,195826,6620233,3252267,222105,978,221127,602621,5710,596911,763488,9153,754335,1176750,27597,1149153,290374,12898,277476,196929,17486,179443,3367966,212689,1032,211657,580034,5142,574892,753109,8654,744455,1251020,30327,1220693,326702,14094,312608,244412,26551,217861,6185439,3030162,602621,28691,573930,763488,31880,731608,1176750,53903,1122847,290374,15115,275259,196929,21891,175038,3155277,580034,13199,566835,753109,23100,730009,1251020,60244,1190776,326702,15540,311162,244412,34750,209662,6185439,3030162,602621,4111,598510,763488,11416,752072,1176750,83524,1093226,290374,39215,251159,196929,49740,147189,3155277,580034,3344,576690,753109,11118,741991,1251020,98601,1152419,326702,52460,274242,244412,84056,160356,6185439,3030162,602621,7052,595569,763488,6939,756549,1176750,27006,1149744,290374,10580,279794,196929,17324,179605,3155277,580034,4825,575209,753109,5868,747241,1251020,29241,1221779,326702,13270,313432,244412,33500,210912,5002784,2427541,763488,18678,744810,1176750,46752,1129998,290374,16665,273709,196929,31826,165103,2575243,753109,15379,737730,1251020,59567,1191453,326702,25524,301178,244412,65024,179388,6620233,1617449,61296,57218,25954,37510,4078,1556153,1399046,867020,584968,157107,3944367,406698,354877,172393,226177,51821,3537669,2859248,2400362,548166,678421,1058417,365592,362768,196719,358754,2824,692825,684997,409395,662465,7828,30192,21226,23253,19058,30599,34801,26222,6620233,1617449,43605,17691,1556153,3944367,222955,183743,3537669,1058417,174665,190927,692825,3944367,2936141,2706788,138525,2568263,229353,26908,202445,1008226,241265,766961,3944367,1928513,84842,1843671,1038524,84072,954452,977330,237784,739546,6561189,1592547,59946,19258,40688,1532601,384302,1148299,3910225,404286,113526,290760,3505939,553657,2952282,1058417,365592,42090,323502,692825,52390,640435,6561189,550428,71866,478562,614795,103008,511787,679707,107379,572328,656421,95110,561311,4059838,452461,3607377
40,AR,05,04000US05,Arkansas,2915402,1421494,97793,1212,96581,262397,24134,238263,325013,27688,297325,535417,103618,431799,124105,43978,80127,76769,41196,35573,1493908,93076,979,92097,251627,13471,238156,331250,24639,306611,569670,108600,461070,141442,42977,98465,106843,60277,46566,2270311,503275,26792,476483,1370809,200692,1170117,396227,162860,233367,446302,128721,9224,119497,276146,50014,226132,41435,20492,20943,18378,4340,320,4020,12283,3135,9148,1755,849,906,41368,9803,164,9639,28835,1387,27448,2730,770,1960,6709,2886,89,2797,3765,168,3597,58,39,19,66851,25788,878,24910,39374,2511,36863,1689,526,1163,65483,30080,2329,27751,30138,6638,23500,5265,2892,2373,2142434,452741,25032,427709,1297695,196350,1101345,391998,161278,230720,204703,81355,3042,78313,116942,7940,109002,6406,2291,4115,2915402,1421494,97793,651,97142,262397,2401,259996,325013,4454,320559,535417,30479,504938,124105,23773,100332,76769,24699,52070,1493908,93076,800,92276,251627,1985,249642,331250,3039,328211,569670,15078,554592,141442,11167,130275,106843,22479,84364,2915402,1421494,97793,862,96931,262397,3264,259133,325013,5154,319859,535417,19651,515766,124105,7685,116420,76769,7995,68774,1493908,93076,523,92553,251627,3186,248441,331250,6058,325192,569670,20138,549532,141442,8576,132866,106843,13253,93590,2724533,1323701,262397,19647,242750,325013,17136,307877,535417,35368,500049,124105,9357,114748,76769,10327,66442,1400832,251627,9546,242081,331250,14158,317092,569670,37761,531909,141442,10131,131311,106843,19305,87538,2724533,1323701,262397,2055,260342,325013,6783,318230,535417,58786,476631,124105,23638,100467,76769,24869,51900,1400832,251627,1895,249732,331250,6757,324493,569670,74822,494848,141442,31392,110050,106843,45439,61404,2724533,1323701,262397,3268,259129,325013,3847,321166,535417,17859,517558,124105,6694,117411,76769,9031,67738,1400832,251627,2385,249242,331250,3307,327943,569670,21644,548026,141442,9272,132170,106843,17587,89256,2210509,1061304,325013,11116,313897,535417,31232,504185,124105,10777,113328,76769,15173,61596,1149205,331250,8934,322316,569670,40875,528795,141442,16263,125179,106843,34191,72652,2915402,704893,39796,38411,10739,30735,1385,665097,631897,320931,333806,33200,1761350,264545,226979,103981,154614,37566,1496805,1211321,1055732,199272,285484,449159,188428,187869,103716,186512,559,260731,259353,165240,253684,1378,26906,19722,23085,15786,27469,32174,23034,2915402,704893,29775,10021,665097,1761350,136847,127698,1496805,449159,82420,106008,260731,1761350,1269221,1182745,80592,1102153,86476,12483,73993,492129,171470,320659,1761350,878118,51657,826461,420188,45987,374201,463044,166901,296143,2877442,694104,38967,15117,23850,655137,171013,484124,1734179,263297,77317,185980,1470882,231588,1239294,449159,188428,26328,162100,260731,20954,239777,2877442,226262,40902,185360,316055,77860,238195,345151,79371,265780,323707,63763,259944,1666267,228796,1437471
40,CA,06,04000US06,California,38151997,18807653,1277403,9288,1268115,3379329,173655,3205674,4776592,256680,4519912,7213885,742432,6471453,1297812,318256,979556,862632,422172,440460,19344344,1222044,7269,1214775,3246208,103842,3142366,4664092,196357,4467735,7491522,781840,6709682,1498258,359016,1139242,1222220,657383,564837,23384072,5192863,170375,5022488,14667938,1261331,13406607,3523271,1254728,2268543,2176827,509095,24557,484538,1418021,198996,1219025,249711,103852,145859,278922,68732,3805,64927,183158,29641,153517,27032,12577,14455,5327026,1012406,18559,993847,3598200,163472,3434728,716420,238774,477646,148062,34788,1161,33627,100226,8383,91843,13048,5157,7891,5075279,1530625,46986,1483639,3282461,219006,3063455,262193,103637,158556,1761809,776475,28611,747864,896087,96480,799607,89247,38102,51145,14629200,2397465,79847,2317618,9332352,871065,8461287,2899383,1007878,1891505,14744779,4729034,154397,4574637,9088818,661206,8427612,926927,368495,558432,38151997,18807653,1277403,6321,1271082,3379329,19840,3359489,4776592,38869,4737723,7213885,184793,7029092,1297812,145812,1152000,862632,232482,630150,19344344,1222044,4928,1217116,3246208,16100,3230108,4664092,26587,4637505,7491522,122340,7369182,1498258,81420,1416838,1222220,244567,977653,38151997,18807653,1277403,5724,1271679,3379329,26839,3352490,4776592,43016,4733576,7213885,141547,7072338,1297812,52474,1245338,862632,78509,784123,19344344,1222044,4110,1217934,3246208,24302,3221906,4664092,41299,4622793,7491522,149897,7341625,1498258,63490,1434768,1222220,132024,1090196,35652550,17530250,3379329,132832,3246497,4776592,162355,4614237,7213885,281754,6932131,1297812,74900,1222912,862632,122580,740052,18122300,3246208,65283,3180925,4664092,108655,4555437,7491522,289889,7201633,1498258,83371,1414887,1222220,220554,1001666,35652550,17530250,3379329,21877,3357452,4776592,57546,4719046,7213885,371683,6842202,1297812,167345,1130467,862632,248241,614391,18122300,3246208,17017,3229191,4664092,50428,4613664,7491522,457979,7033543,1498258,248614,1249644,1222220,477610,744610,35652550,17530250,3379329,39367,3339962,4776592,43352,4733240,7213885,143075,7070810,1297812,57520,1240292,862632,113239,749393,18122300,3246208,23530,3222678,4664092,31286,4632806,7491522,165983,7325539,1498258,82167,1416091,1222220,240806,981414,29027013,14150921,4776592,104029,4672563,7213885,247130,6966755,1297812,92514,1205298,862632,194584,668048,14876092,4664092,76569,4587523,7491522,310395,7181127,1498258,152371,1345887,1222220,420779,801441,38151997,9124984,294054,282937,128040,179606,11117,8830930,8347882,4919432,3719775,483048,24146091,1977309,1732688,825706,1094631,244621,22168782,18173601,15144740,3486781,3995181,4880922,1756827,1740456,814571,1710860,16371,3124095,3070240,1751603,2907277,53855,31787,22631,26315,19420,32112,37221,27394,38151997,9124984,206030,88024,8830930,24146091,1071245,906064,22168782,4880922,730844,1025983,3124095,24146091,18257605,16672233,662267,16009966,1585372,136977,1448395,5888486,1178065,4710421,24146091,11350221,385085,10965136,6870490,410854,6459636,5925380,1181370,4744010,37837466,9004598,287897,83837,204060,8716701,1891139,6825562,23951995,1969326,520065,1449261,21982669,3004991,18977678,4880873,1756827,242475,1514352,3124046,259905,2864141,37837466,2599556,307087,2292469,3402856,539290,2863566,3788213,541061,3247152,3541469,438811,3102658,24505372,2187801,22317571
40,CO,08,04000US08,Colorado,5267878,2618256,171602,1664,169938,464314,23324,440990,646768,37192,609576,1033261,114112,919149,194084,47650,146434,108227,52649,55578,2649622,163890,856,163034,444315,14359,429956,629497,31092,598405,1051221,109852,941369,211536,44532,167004,149163,72755,76408,4446872,986778,30338,956440,2851407,241990,2609417,608687,197681,411006,207590,57322,2347,54975,133057,15059,117998,17211,5591,11620,48217,12210,631,11579,32083,5427,26656,3924,1659,2265,156101,34846,875,33971,106631,5029,101602,14624,4768,9856,7015,1768,45,1723,4956,580,4376,291,100,191,221780,69829,2375,67454,140453,12605,127848,11498,4978,6520,180303,81368,3592,77776,92160,11558,80602,6775,2809,3966,3642323,708177,21713,686464,2377246,201653,2175593,556900,176534,380366,1112114,386321,12828,373493,659068,60187,598881,66725,27522,39203,5267878,2618256,171602,1061,170541,464314,2932,461382,646768,5984,640784,1033261,40039,993222,194084,28119,165965,108227,33985,74242,2649622,163890,626,163264,444315,2493,441822,629497,4655,624842,1051221,19749,1031472,211536,12443,199093,149163,31044,118119,5267878,2618256,171602,994,170608,464314,3144,461170,646768,6620,640148,1033261,21314,1011947,194084,6937,187147,108227,9749,98478,2649622,163890,451,163439,444315,3064,441251,629497,6506,622991,1051221,20188,1031033,211536,6814,204722,149163,15682,133481,4932386,2446654,464314,17628,446686,646768,22981,623787,1033261,39846,993415,194084,8455,185629,108227,12386,95841,2485732,444315,8524,435791,629497,16790,612707,1051221,40515,1010706,211536,8600,202936,149163,19749,129414,4932386,2446654,464314,2770,461544,646768,7994,638774,1033261,51517,981744,194084,20483,173601,108227,27514,80713,2485732,444315,2166,442149,629497,8065,621432,1051221,63657,987564,211536,29869,181667,149163,48834,100329,4932386,2446654,464314,4064,460250,646768,4684,642084,1033261,17020,1016241,194084,4915,189169,108227,9474,98753,2485732,444315,2570,441745,629497,4273,625224,1051221,18501,1032720,211536,7160,204376,149163,19037,130126,4023757,1982340,646768,13460,633308,1033261,31654,1001607,194084,8771,185313,108227,18134,90093,2041417,629497,11280,618217,1051221,37778,1013443,211536,13879,197657,149163,39705,109458,5267878,1244121,40203,38289,19068,22540,1914,1203918,1128198,768723,397024,75720,3360747,292248,256460,144518,144655,35788,3068499,2614507,2333674,353809,453992,663010,217586,216251,130152,212964,1335,445424,441963,282779,422571,3461,33363,23239,28213,18716,34340,40707,28697,5267878,1244121,30373,9830,1203918,3360747,169926,122322,3068499,663010,108651,108935,445424,3360747,2689421,2533112,121374,2411738,156309,19351,136958,671326,151523,519803,3360747,1792878,76774,1716104,982412,70108,912304,585457,145366,440091,5218626,1229418,39481,9918,29563,1189937,183294,1006643,3326198,290685,70376,220309,3035513,324837,2710676,663010,217586,22702,194884,445424,26231,419193,5218626,283136,39917,243219,354222,63079,291143,424556,63212,361344,432268,55660,376608,3724444,325884,3398560
40,CT,09,04000US09,Connecticut,3535139,1716952,96313,869,95444,298497,18060,280437,385868,22226,363642,704463,70120,634343,139146,27633,111513,92665,40789,51876,1818187,92497,789,91708,285315,10096,275219,384415,18317,366098,754352,75244,679108,160813,31513,129300,140795,68869,71926,2733047,538062,18279,519783,1719511,139128,1580383,475474,148662,326812,362197,94052,4485,89567,233513,24441,209072,34632,12185,22447,9089,2403,172,2231,5979,917,5062,707,252,455,152433,35017,690,34327,105952,3669,102283,11464,2933,8531,1019,277,63,214,678,80,598,64,23,41,172475,50642,3167,47475,114269,11964,102305,7564,3419,4145,104879,52169,2958,49211,49196,5708,43488,3514,1330,2184,2431117,444565,13916,430649,1529660,122922,1406738,456892,141761,315131,529730,171518,9806,161712,330074,32040,298034,28138,11188,16950,3535139,1716952,96313,700,95613,298497,1976,296521,385868,2920,382948,704463,17496,686967,139146,12587,126559,92665,22076,70589,1818187,92497,412,92085,285315,1651,283664,384415,2232,382183,754352,11606,742746,160813,7288,153525,140795,26352,114443,3535139,1716952,96313,306,96007,298497,1951,296546,385868,2326,383542,704463,10873,693590,139146,3830,135316,92665,6179,86486,1818187,92497,520,91977,285315,2084,283231,384415,3377,381038,754352,13132,741220,160813,4599,156214,140795,12286,128509,3346329,1620639,298497,14398,284099,385868,15218,370650,704463,27819,676644,139146,5938,133208,92665,9861,82804,1725690,285315,6513,278802,384415,11161,373254,754352,29027,725325,160813,6435,154378,140795,18821,121974,3346329,1620639,298497,1988,296509,385868,4101,381767,704463,32215,672248,139146,13488,125658,92665,22832,69833,1725690,285315,1414,283901,384415,4107,380308,754352,42483,711869,160813,21414,139399,140795,47105,93690,3346329,1620639,298497,3488,295009,385868,3039,382829,704463,12250,692213,139146,4282,134864,92665,9816,82849,1725690,285315,2080,283235,384415,2421,381994,754352,13049,741303,160813,6075,154738,140795,21762,119033,2762517,1322142,385868,8282,377586,704463,21134,683329,139146,6632,132514,92665,16637,76028,1440375,384415,6550,377865,754352,27562,726790,160813,11521,149292,140795,40458,100337,3535139,772622,29814,29223,14610,17024,591,742808,716295,499479,241726,26513,2229098,185907,171465,87342,102241,14442,2043191,1836446,1596472,277583,206745,533419,168804,167595,100384,165150,1209,364615,361900,242783,343523,2715,39529,23575,26994,20449,40410,48604,32454,3535139,772622,21813,8001,742808,2229098,106468,79439,2043191,533419,78113,90691,364615,2229098,1802440,1663260,72826,1590434,139180,15127,124053,426658,97954,328704,2229098,1155101,39884,1115217,660703,47390,613313,413294,98633,314661,3475133,763850,29213,6961,22252,734637,100729,633908,2177870,183574,44124,139450,1994296,170588,1823708,533413,168804,17443,151361,364609,20560,344049,3475133,167943,27395,140548,192462,41133,151329,219148,43266,175882,232020,39037,192983,2663560,230760,2432800
